pair,score,n_mentions,n_contribs,member,party,state,chamber,is_current,first_contrib,last_contrib,first_mention,last_mention,sample_url,entity_id,bioguide
AMERICAN GAMING ASSOCIATION -> David G. Valadao,1000.0,4,1,David G. Valadao,Republican,CA,rep,1,2024-06-11,2024-06-11,2024-07-09,2026-03-27,https://valadao.house.gov/news/documentsingle.aspx?DocumentID=3641,183,V000129
AMERICAN GAS ASSOCIATION -> Dan Newhouse,1000.0,2,1,Dan Newhouse,Republican,WA,rep,1,2025-07-27,2025-07-27,2023-03-30,2023-06-05,https://newhouse.house.gov/media-center/press-releases/newhouse-passes-legislation-lower-energy-costs-save-gas-stoves,184,N000189
AMERICAN LAND TITLE ASSOCIATION -> Martin Heinrich,1000.0,2,1,Martin Heinrich,Democrat,NM,sen,1,2024-03-13,2024-03-13,2025-07-28,2026-02-11,https://www.heinrich.senate.gov/newsroom/in-the-news/senadores-democratas-denuncian-crueldad-en-el-trato-del-gobierno-a-menores-no-acompanados,197,H001046
AMERICAN LAND TITLE ASSOCIATION -> Maria Elvira Salazar,1000.0,11,1,Maria Elvira Salazar,Republican,FL,rep,1,2025-03-13,2025-03-13,2023-08-02,2026-02-24,https://salazar.house.gov/media/press-releases/representantes-salazar-y-castro-presionan-al-departamento-de-asuntos-de,197,S000168
"ANDURIL INDUSTRIES, INC. -> John Hoeven",1000.0,2,1,John Hoeven,Republican,ND,sen,1,2023-12-01,2023-12-01,2023-02-22,2024-07-01,https://www.hoeven.senate.gov/news/news-releases/hoeven-packet-digital-facility-places-north-dakota-at-the-center-of-navy-uas-supply-chain,238,H001061
BAXTER HEALTHCARE CORPORATION -> John Boozman,1000.0,2,1,John Boozman,Republican,AR,sen,1,2023-09-27,2023-09-27,2025-08-20,2026-02-06,https://www.boozman.senate.gov/public/index.cfm/press-releases?ID=CC737DCD-0AAB-4139-847A-EA5BCACC0036,347,B001236
BOEING COMPANY -> Michael Lawler,1000.0,2,1,Michael Lawler,Republican,NY,rep,1,2024-02-27,2024-02-27,2024-05-23,2025-08-21,https://lawler.house.gov/news/documentsingle.aspx?DocumentID=4661,406,L000599
CALISTA CORPORATION -> Dan Sullivan,1000.0,2,1,Dan Sullivan,Republican,AK,sen,1,2025-03-30,2025-03-30,2022-10-13,2025-10-31,https://www.sullivan.senate.gov/newsroom/press-releases/murkowski-sullivan-applaud-an-additional-1244-million-in-broadband-investment-for-western-and-southwestern-alaska,448,S001198
COMPUTER & COMMUNICATIONS INDUSTRY ASSOCIATION -> Doris O. Matsui,1000.0,4,1,Doris O. Matsui,Democrat,CA,rep,1,2023-12-01,2023-12-01,2023-09-27,2025-03-19,https://matsui.house.gov/media/press-releases/matsui-seec-dingell-demand-epa-release-obligated-funds,598,M001163
CORN REFINERS ASSOCIATION -> Dusty Johnson,1000.0,2,1,Dusty Johnson,Republican,SD,rep,1,2024-03-06,2024-03-06,2022-03-30,2025-03-19,https://dustyjohnson.house.gov/media/press-releases/johnson-panetta-lead-bipartisan-group-urging-biden-admin-prioritize,627,J000301
"ELI LILLY AND COMPANY -> Frank Pallone, Jr.",1000.0,2,1,"Frank Pallone, Jr.",Democrat,NJ,rep,1,2025-10-06,2025-10-06,2024-08-26,2024-09-16,https://pallone.house.gov/media/press-releases/pallone-highlights-medicare-drug-price-negotiations-highlights-legislation,759,P000034
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Richard Blumenthal,1000.0,13,1,Richard Blumenthal,Democrat,CT,sen,1,2022-10-26,2022-10-26,2023-05-18,2025-12-12,https://www.blumenthal.senate.gov/newsroom/press/release/senator-blumenthal-week-in-review-06/16/202306/23/2023,814,B001277
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Diana DeGette,1000.0,4,1,Diana DeGette,Democrat,CO,rep,1,2022-10-27,2022-10-27,2022-12-14,2025-02-27,https://degette.house.gov/media-center/press-releases/degette-titus-schneider-hirono-and-blumenthal-reintroduce-bill-ban-high,814,D000197
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Tammy Duckworth,1000.0,4,1,Tammy Duckworth,Democrat,IL,sen,1,2022-10-28,2022-10-28,2025-02-14,2025-12-16,https://www.duckworth.senate.gov/news/press-releases/duckworth-durbin-help-unveil-bill-to-raise-minimum-age-to-buy-assault-weapons,814,D000622
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Madeleine Dean,1000.0,3,1,Madeleine Dean,Democrat,PA,rep,1,2022-10-28,2022-10-28,2022-09-02,2023-12-06,https://dean.house.gov/2023/12/bicameral-letter-urging-bank-ceos,814,D000631
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Dwight Evans,1000.0,2,1,Dwight Evans,Democrat,PA,rep,1,2022-09-27,2022-09-27,2023-06-09,2025-06-06,https://evans.house.gov/media/press-releases/evans-co-leads-bill-restore-basic-right-victims-gun-violence,814,E000296
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Adriano Espaillat,1000.0,2,1,Adriano Espaillat,Democrat,NY,rep,1,2024-10-25,2024-10-25,2022-06-09,2023-07-28,https://espaillat.house.gov/media/press-releases/representative-adriano-espaillat-votes-empower-communities-prevent-gun,814,E000297
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Robert Garcia,1000.0,2,1,Robert Garcia,Democrat,CA,rep,1,2022-10-31,2022-10-31,2023-11-02,2025-06-27,https://robertgarcia.house.gov/media/press-releases/congressman-robert-garcia-and-senator-elizabeth-warren-reintroduce-ammo-act,814,G000598
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Daniel S. Goldman,1000.0,7,1,Daniel S. Goldman,Democrat,NY,rep,1,2022-10-31,2022-10-31,2023-11-20,2025-07-11,https://goldman.house.gov/media/press-releases/rep-dan-goldman-introduces-bill-close-loopholes-allowing-pre-trial-defendants,814,G000599
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Joe Neguse,1000.0,2,1,Joe Neguse,Democrat,CO,rep,1,2022-10-25,2022-10-25,2024-06-07,2025-06-10,https://neguse.house.gov/media/press-releases/rep-neguse-introduces-bill-keep-workers-public-safe-gun-violence,814,N000191
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Alex Padilla,1000.0,2,1,Alex Padilla,Democrat,CA,sen,1,2022-09-27,2022-09-27,2025-06-26,2025-07-02,https://www.padilla.senate.gov/newsroom/press-releases/padilla-scanlon-announce-bicameral-legislation-to-crack-down-on-fraudulent-firearm-sales/,814,P000145
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Mike Quigley,1000.0,3,1,Mike Quigley,Democrat,IL,rep,1,2022-10-27,2022-10-27,2022-02-08,2023-06-05,https://quigley.house.gov/media-center/press-releases/quigley-re-introduces-legislation-crack-down-illegal-gun-sales-0,814,Q000023
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Eric Swalwell,1000.0,3,1,Eric Swalwell,Democrat,CA,rep,0,2022-09-28,2022-09-28,2022-02-25,2025-06-05,https://swalwell.house.gov/media-center/press-releases/swalwell-votes-protect-kids-passage-gun-safety-package,814,S001193
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Brian Schatz,1000.0,2,1,Brian Schatz,Democrat,HI,sen,1,2022-10-28,2022-10-28,2023-03-17,2024-02-09,https://www.schatz.senate.gov/news/press-releases/schatz-introduces-new-bill-to-boost-federal-funding-to-help-states-keep-communities-safe-support-law-enforcement-reduce-gun-violence,814,S001194
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Jill N. Tokuda,1000.0,2,1,Jill N. Tokuda,Democrat,HI,rep,1,2022-10-31,2022-10-31,2024-06-17,2025-12-18,https://tokuda.house.gov/media/press-releases/rep-tokuda-introduces-bill-to-support-law-enforcements-battle-against-zombie-guns,814,T000487
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Chris Van Hollen,1000.0,6,1,Chris Van Hollen,Democrat,MD,sen,1,2022-09-27,2022-09-27,2023-08-14,2025-11-19,https://www.vanhollen.senate.gov/news/press-releases/van-hollen-joins-hirono-blumenthal-colleagues-in-introducing-bill-to-ban-high-capacity-gun-magazines,814,V000128
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Ron Wyden,1000.0,5,1,Ron Wyden,Democrat,OR,sen,1,2022-09-27,2022-09-27,2023-09-15,2025-06-11,https://www.wyden.senate.gov/news/press-releases/wyden-merkley-colleagues-introduce-legislation-to-protect-domestic-abuse-survivors-from-gun-violence,814,W000779
GENERAL MOTORS COMPANY -> Claudia Tenney,1000.0,4,1,Claudia Tenney,Republican,NY,rep,1,2024-03-27,2024-03-27,2023-02-02,2023-11-13,https://tenney.house.gov/media/press-releases/congresswoman-tenney-releases-documentary-highlighting-stories-delphi-retirees,923,T000478
"HACKENSACK MERIDIAN HEALTH -> Frank Pallone, Jr.",1000.0,5,1,"Frank Pallone, Jr.",Democrat,NJ,rep,1,2025-10-17,2025-10-17,2023-06-14,2025-01-31,https://pallone.house.gov/media/press-releases/pallone-calls-action-protect-new-jerseyans-gas-station-heroin,976,P000034
LEAGUE OF CONSERVATION VOTERS -> Gary C. Peters,1000.0,11,1,Gary C. Peters,Democrat,MI,sen,1,2022-04-27,2022-04-27,2022-09-30,2025-02-11,https://www.peters.senate.gov/newsroom/press-releases/senators-peters-and-stabenow-lead-bipartisan-legislation-to-extend-federal-funding-and-protections-for-the-great-lakes,1195,P000595
"LYFT, INC. -> John Thune",1000.0,7,1,John Thune,Republican,SD,sen,1,2024-04-12,2024-04-12,2023-04-20,2026-02-10,https://www.thune.senate.gov/public/index.cfm/press-releases?ID=EEEB598F-698D-4975-91B3-666E42FCF73D,1245,T000250
NATIONAL BUSINESS AVIATION ASSOCIATION INC -> Ted Budd,1000.0,2,1,Ted Budd,Republican,NC,sen,1,2023-08-22,2023-08-22,2025-05-14,2026-02-13,https://www.budd.senate.gov/2026/02/13/budd-welch-lujan-curtis-introduce-bipartisan-bill-to-support-next-generation-of-aviation/,1390,B001305
NATIONAL MINING ASSOCIATION -> Blake D. Moore,1000.0,2,2,Blake D. Moore,Republican,UT,rep,1,2022-05-12,2022-05-12,2023-12-20,2025-02-26,https://blakemoore.house.gov/media/press-releases/congressmen-moore-lamborn-and-newhouse-co-lead-bill-protect-american-mining,1416,M001213
NATIONAL RETAIL FEDERATION -> Mike Crapo,1000.0,2,1,Mike Crapo,Republican,ID,sen,1,2023-10-17,2023-10-17,2022-03-23,2022-07-27,https://www.crapo.senate.gov/media/newsreleases/senators-introduce-employee-rights-act-of-2022,1423,C000880
"NUCLEAR ENERGY INSTITUTE, INC. -> Byron Donalds",1000.0,2,1,Byron Donalds,Republican,FL,rep,1,2022-09-12,2022-09-12,2022-07-29,2023-04-28,https://donalds.house.gov/news/documentsingle.aspx?DocumentID=716,1498,D000032
PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA -> Aaron Bean,1000.0,2,1,Aaron Bean,Republican,FL,rep,1,2023-12-06,2023-12-06,2026-02-02,2026-02-06,https://bean.house.gov/media/press-releases/media-advisory-thursday-congressman-bean-hosts-health-summit-dc-hospital,1605,B001314
RECORDING INDUSTRY ASSOCIATION OF AMERICA INC -> Judy Chu,1000.0,2,2,Judy Chu,Democrat,CA,rep,1,2022-09-22,2022-10-28,2025-01-27,2025-08-01,https://chu.house.gov/media-center/press-releases/rep-judy-chu-introduces-bipartisan-bicameral-bill-support-us-film-tv,1698,C001080
RECORDING INDUSTRY ASSOCIATION OF AMERICA INC -> Sydney Kamlager-Dove,1000.0,3,1,Sydney Kamlager-Dove,Democrat,CA,rep,1,2025-05-20,2025-05-20,2023-07-26,2025-07-25,https://kamlager-dove.house.gov/media/press-releases/kamlager-dove-remarks-press-conference-celebrating-50-years-hip-hop,1698,K000400
"RIO TINTO SERVICES, INC. -> Blake D. Moore",1000.0,3,1,Blake D. Moore,Republican,UT,rep,1,2025-12-03,2025-12-03,2022-07-29,2022-12-28,https://blakemoore.house.gov/media/press-releases/president-biden-signs-law-congressman-blake-moores-bill-help-save-great-salt,1732,M001213
RITE AID CORPORATION -> Janice D. Schakowsky,1000.0,3,1,Janice D. Schakowsky,Democrat,IL,rep,1,2022-03-28,2022-03-28,2022-05-06,2023-12-21,https://schakowsky.house.gov/media/press-releases/schakowsky-leads-innovation-data-commerce-subcommittee-members-call,1736,S001145
SAFARI CLUB INTERNATIONAL -> Lauren Boebert,1000.0,8,1,Lauren Boebert,Republican,CO,rep,1,2024-06-05,2024-06-05,2022-05-16,2025-04-09,https://boebert.house.gov/media/press-releases/reps-lauren-boebert-and-tom-tiffanys-gray-wolf-bill-receives-key-hearing-house,1761,B000825
SANOFI US SERVICES INC (FORMERLY KNOWN AS GENZYME CORPORATION) -> Margaret Wood Hassan,1000.0,2,1,Margaret Wood Hassan,Democrat,NH,sen,1,2025-06-10,2025-06-10,2023-05-10,2023-08-31,https://www.hassan.senate.gov/news/press-releases/senators-hassan-and-smith-urge-insulin-manufacturers-to-fulfill-their-commitment-to-lowering-insulin-costs,1781,H001076
"SUNRUN, INC. -> Juan Ciscomani",1000.0,2,1,Juan Ciscomani,Republican,AZ,rep,1,2025-03-13,2025-03-13,2023-10-23,2026-01-20,https://ciscomani.house.gov/media/press-releases/ciscomani-part-bipartisan-effort-cut-red-tape-residential-solar-other-home,1936,C001133
"T-MOBILE USA, INC. -> Rosa L. DeLauro",1000.0,2,1,Rosa L. DeLauro,Democrat,CT,rep,1,2024-10-23,2024-10-23,2025-01-22,2025-01-22,https://delauro.house.gov/media-center/press-releases/delauro-remarks-ways-and-means-member-day-expanded-monthly-child-tax-0,1951,D000216
THE CHEMOURS COMPANY -> Sarah McBride,1000.0,2,1,Sarah McBride,Democrat,DE,rep,1,2025-05-13,2025-05-13,2025-07-18,2026-02-09,https://mcbride.house.gov/media/press-releases/rep-mcbride-advances-5-million-delaware-innovation-and-chemours-house,2012,M001238
UNION PACIFIC CORPORATION -> Bill Foster,1000.0,4,1,Bill Foster,Democrat,IL,rep,1,2022-03-04,2022-03-04,2023-04-19,2024-03-25,https://foster.house.gov/media/press-releases/foster-secures-over-13-million-11th-district-community-project-funding,2136,F000454
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES -> Chuck Edwards,1000.0,27,1,Chuck Edwards,Republican,NC,rep,1,2025-10-24,2025-10-24,2024-09-28,2024-11-04,https://edwards.house.gov/media/press-releases/hurricane-recovery-update-30,2194,E000246
WALMART INC. -> Tammy Baldwin,1000.0,3,1,Tammy Baldwin,Democrat,WI,sen,1,2022-06-13,2022-06-13,2023-03-14,2024-05-09,https://www.baldwin.senate.gov/news/press-releases/senators-baldwin-casey-collins-introduce-esthers-law-to-ban-deadly-water-beads-and-protect-kids,2222,B001230
WALMART INC. -> Daniel S. Goldman,1000.0,4,1,Daniel S. Goldman,Democrat,NY,rep,1,2025-09-26,2025-09-26,2024-03-01,2024-07-02,https://goldman.house.gov/media/press-releases/congressmen-goldman-thompson-magaziner-lead-call-biden-administration-name,2222,G000599
WELLS FARGO & COMPANY -> Richard Blumenthal,1000.0,10,1,Richard Blumenthal,Democrat,CT,sen,1,2022-09-28,2022-09-28,2023-05-12,2025-02-28,https://www.blumenthal.senate.gov/newsroom/press/release/time-change-blumenthal-to-hold-hearing-with-zelle-owner-and-operator-early-warning-services-major-banks,2236,B001277
BAYCARE HEALTH SYSTEM -> Kathy Castor,750.0,2,2,Kathy Castor,Democrat,FL,rep,1,2024-09-04,2025-08-19,2024-03-20,2025-07-23,https://castor.house.gov/news/documentsingle.aspx?DocumentID=404998,348,C001066
AMERICAN CEMENT ASSOCIATION (FORMERLY KNOWN AS PORTLAND CEMENT ASSOCIATION) -> Gabe Evans,500.0,2,1,Gabe Evans,Republican,CO,rep,1,2024-09-13,2024-09-13,2025-12-11,2026-01-22,https://gabeevans.house.gov/media/press-releases/what-they-are-saying-rep-evans-fire-act,158,E000300
"AMERICAN INTERNATIONAL GROUP, INC. -> Tammy Baldwin",500.0,3,1,Tammy Baldwin,Democrat,WI,sen,1,2024-09-17,2024-09-17,2023-12-01,2024-04-09,https://www.baldwin.senate.gov/news/press-releases/senator-baldwin-delivers-over-38-million-to-improve-airports-in-wisconsin,192,B001230
"EMD SERONO, INC. -> Katie Boyd Britt",500.0,2,1,Katie Boyd Britt,Republican,AL,sen,1,2022-04-30,2022-04-30,2025-10-16,2025-10-17,https://www.britt.senate.gov/news/press-releases/wtas-president-trump-credits-u-s-senator-katie-britt-in-historic-announcement-to-expand-ivf-access-reduce-costs/,764,B001319
"ETSY, INC. -> Janice D. Schakowsky",500.0,3,1,Janice D. Schakowsky,Democrat,IL,rep,1,2022-06-07,2022-06-07,2022-05-06,2023-08-22,https://schakowsky.house.gov/media/press-releases/schakowsky-durbin-call-passage-bipartisan-inform-consumers-act,813,S001145
"NATIONAL ASSOCIATION OF COMMUNITY HEALTH CENTERS, INC. -> John Joyce",500.0,2,1,John Joyce,Republican,PA,rep,1,2024-05-21,2024-05-21,2023-04-12,2023-05-19,https://johnjoyce.house.gov/media/press-releases/dr-joyces-reauthorization-community-health-center-funding-passes-through,1372,J000302
"PAYPAL, INC. -> Carol D. Miller",500.0,5,1,Carol D. Miller,Republican,WV,rep,1,2025-03-26,2025-03-26,2022-12-16,2024-09-11,https://miller.house.gov/media/press-releases/millers-saving-gig-economy-taxpayers-act-passes-ways-and-means-committee,1577,M001205
PBF HOLDING COMPANY LLC -> Troy Balderson,500.0,2,1,Troy Balderson,Republican,OH,rep,1,2023-06-07,2023-06-07,2024-06-05,2024-09-18,https://balderson.house.gov/news/documentsingle.aspx?DocumentID=2718,1579,B001306
"STRATOLAUNCH, LLC -> Vince Fong",500.0,3,1,Vince Fong,Republican,CA,rep,1,2025-12-03,2025-12-03,2024-12-21,2025-05-08,https://fong.house.gov/media/press-releases/rep-vince-fongs-statement-hypersonic-flight-test-yesterday,1925,F000480
"TERRAPOWER, LLC -> John Barrasso",500.0,2,1,John Barrasso,Republican,WY,sen,1,2025-05-09,2025-05-09,2022-12-13,2026-03-04,https://www.barrasso.senate.gov/newsroom-news-releases-barrasso-responds-to-terrapower-announcement/,1984,B001261
"THE BUSINESS ROUNDTABLE, INC. -> Mike Crapo",500.0,3,1,Mike Crapo,Republican,ID,sen,1,2025-02-25,2025-02-25,2022-08-06,2025-07-23,https://www.crapo.senate.gov/media/newsreleases/what-they-are-saying-senate-republicans-legislation-delivers-for-american-workers-businesses,2008,C000880
"THE BUSINESS ROUNDTABLE, INC. -> Sharice Davids",500.0,2,1,Sharice Davids,Democrat,KS,rep,1,2024-06-27,2024-06-27,2024-07-23,2026-02-18,https://davids.house.gov/media/press-releases/icymi-davids-hosts-discussion-bbq-restaurant-owners-releases-updated-small,2008,D000629
"THE BUSINESS ROUNDTABLE, INC. -> David Kustoff",500.0,2,1,David Kustoff,Republican,TN,rep,1,2025-02-25,2025-02-25,2022-09-15,2023-01-25,https://kustoff.house.gov/media/press-releases/congressman-kustoff-reintroduces-legislation-protect-retirement-accounts,2008,K000392
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES -> Ron Johnson,500.0,4,1,Ron Johnson,Republican,WI,sen,1,2022-06-30,2022-06-30,2025-02-04,2026-01-14,https://www.ronjohnson.senate.gov/2026/1/sen-johnson-subpoenas-at-t-verizon-and-lumen-for-records-identifying-targets-of-the-arctic-frost-investigation,2194,J000293
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> Ted Budd",350.0,3,2,Ted Budd,Republican,NC,sen,1,2022-01-18,2022-05-05,2023-02-15,2026-02-25,https://www.budd.senate.gov/2026/02/25/sen-budd-rep-miller-lead-bill-to-close-loophole-exploited-by-illegal-aliens-employed-as-police-officers/,1426,B001305
"AMAZON.COM SERVICES, INC. -> Tina Smith",250.0,3,1,Tina Smith,Democrat,MN,sen,1,2025-05-12,2025-05-12,2024-05-29,2024-12-16,https://www.smith.senate.gov/u-s-senator-tina-smith-demands-accountability-from-usps-leadership-following-damning-report-on-postal-failures-in-minnesota/,125,S001203
"HYUNDAI MOTOR COMPANY, LTD. -> Earl L. ""Buddy"" Carter",250.0,4,1,"Earl L. ""Buddy"" Carter",Republican,GA,rep,1,2024-04-15,2024-04-15,2022-05-20,2024-05-15,https://buddycarter.house.gov/news/documentsingle.aspx?DocumentID=9207,1038,C001103
"TEXTRON, INC. -> Jerry Moran",250.0,2,1,Jerry Moran,Republican,KS,sen,1,2025-10-22,2025-10-22,2022-12-05,2024-11-06,https://www.moran.senate.gov/public/index.cfm/news-releases?ID=E1326601-9E23-4768-8A64-0538A7355C74,1991,M000934
CASE WESTERN RESERVE UNIVERSITY -> Shontel M. Brown,150.0,4,2,Shontel M. Brown,Democrat,OH,rep,1,2023-03-15,2025-08-25,2022-01-24,2024-03-09,https://shontelbrown.house.gov/media/press-releases/rep-brown-sens-brown-and-portman-ohio-colleagues-urge-administration-consider,468,B001313
"AMERICAN CIVIL LIBERTIES UNION, INC. -> Summer L. Lee",100.0,5,1,Summer L. Lee,Democrat,PA,rep,1,2022-04-26,2022-04-26,2023-03-28,2025-12-02,https://summerlee.house.gov/newsroom/press-releases/summer-lee-joins-bush-pressley-as-vice-chair-in-launching-first-ever-congressional-equal-rights-amendment-caucus,160,L000602
"AMERICAN INTERNATIONAL GROUP, INC. -> Sharice Davids",100.0,2,1,Sharice Davids,Democrat,KS,rep,1,2025-01-14,2025-01-14,2024-02-07,2025-01-24,https://davids.house.gov/media/press-releases/davids-announces-million-dollar-investment-modernize-airports-celebrates,192,D000629
CASE WESTERN RESERVE UNIVERSITY -> Marcy Kaptur,100.0,2,1,Marcy Kaptur,Democrat,OH,rep,1,2022-08-29,2022-08-29,2023-05-08,2025-02-07,https://kaptur.house.gov/media-center/press-releases/kaptur-ohio-colleagues-introduce-legislation-address-health-impacts,468,K000009
AMERICAN ACADEMY OF FAMILY PHYSICIANS -> Chrissy Houlahan,88.24,2,1,Chrissy Houlahan,Democrat,PA,rep,1,2022-07-29,2022-07-29,2023-09-14,2025-03-11,https://houlahan.house.gov/news/documentsingle.aspx?DocumentID=4449,137,H001085
AMERICAN ACADEMY OF FAMILY PHYSICIANS -> Kim Schrier,88.24,8,1,Kim Schrier,Democrat,WA,rep,1,2022-07-29,2022-07-29,2022-04-07,2025-06-05,https://schrier.house.gov/media/press-releases/reps-schrier-and-underwood-re-introduce-bill-lower-costs-eliminate-deductibles,137,S001216
AMERICAN ACADEMY OF FAMILY PHYSICIANS -> Lauren Underwood,88.24,2,1,Lauren Underwood,Democrat,IL,rep,1,2022-07-29,2022-07-29,2022-07-22,2024-02-14,https://underwood.house.gov/media/press-releases/underwood-schrier-schatz-introduce-legislation-address-youth-mental-health,137,U000040
