pair,score,n_mentions,n_contribs,member,party,state,chamber,is_current,first_contrib,last_contrib,first_mention,last_mention,sample_url,entity_id,bioguide
"AMERICAN AIRLINES INC (FORMERLY REPORTED AS ""AMERICAN AIRLINES"") -> Tammy Duckworth",1000.0,12,1,Tammy Duckworth,Democrat,IL,sen,1,2025-10-30,2025-10-30,2023-12-15,2025-12-10,https://www.duckworth.senate.gov/news/press-releases/senates-faa-reauthorization-bill-includes-duckworth-baldwin-provision-to-help-improve-aircraft-evacuation-standards,141,D000622
"AMERICAN AIRLINES INC (FORMERLY REPORTED AS ""AMERICAN AIRLINES"") -> Sydney Kamlager-Dove",1000.0,2,1,Sydney Kamlager-Dove,Democrat,CA,rep,1,2024-01-03,2024-01-03,2024-02-06,2024-05-13,https://kamlager-dove.house.gov/media/press-releases/kamlager-dove-touts-new-training-program-partnership-between-american-airlines,141,K000400
AMERICAN GAMING ASSOCIATION -> Richard Blumenthal,1000.0,3,1,Richard Blumenthal,Democrat,CT,sen,1,2022-09-13,2022-09-13,2024-03-19,2025-10-23,https://www.blumenthal.senate.gov/newsroom/press/release/blumenthal-highlights-safe-bet-act-in-the-wake-of-latest-sports-betting-scandal,183,B001277
AMERICAN GAMING ASSOCIATION -> David G. Valadao,1000.0,4,1,David G. Valadao,Republican,CA,rep,1,2024-06-11,2024-06-11,2024-07-09,2026-03-27,https://valadao.house.gov/news/documentsingle.aspx?DocumentID=3641,183,V000129
AMERICAN GAS ASSOCIATION -> Dan Newhouse,1000.0,2,1,Dan Newhouse,Republican,WA,rep,1,2025-07-27,2025-07-27,2023-03-30,2023-06-05,https://newhouse.house.gov/media-center/press-releases/newhouse-passes-legislation-lower-energy-costs-save-gas-stoves,184,N000189
AMERICAN LAND TITLE ASSOCIATION -> Martin Heinrich,1000.0,2,1,Martin Heinrich,Democrat,NM,sen,1,2024-03-13,2024-03-13,2025-07-28,2026-02-11,https://www.heinrich.senate.gov/newsroom/in-the-news/senadores-democratas-denuncian-crueldad-en-el-trato-del-gobierno-a-menores-no-acompanados,197,H001046
AMERICAN LAND TITLE ASSOCIATION -> Maria Elvira Salazar,1000.0,11,1,Maria Elvira Salazar,Republican,FL,rep,1,2025-03-13,2025-03-13,2023-08-02,2026-02-24,https://salazar.house.gov/media/press-releases/representantes-salazar-y-castro-presionan-al-departamento-de-asuntos-de,197,S000168
"ANDURIL INDUSTRIES, INC. -> John Hoeven",1000.0,2,1,John Hoeven,Republican,ND,sen,1,2023-12-01,2023-12-01,2023-02-22,2024-07-01,https://www.hoeven.senate.gov/news/news-releases/hoeven-packet-digital-facility-places-north-dakota-at-the-center-of-navy-uas-supply-chain,238,H001061
BAXTER HEALTHCARE CORPORATION -> John Boozman,1000.0,2,1,John Boozman,Republican,AR,sen,1,2023-09-27,2023-09-27,2025-08-20,2026-02-06,https://www.boozman.senate.gov/public/index.cfm/press-releases?ID=CC737DCD-0AAB-4139-847A-EA5BCACC0036,347,B001236
BOEING COMPANY -> Michael Lawler,1000.0,2,1,Michael Lawler,Republican,NY,rep,1,2024-02-27,2024-02-27,2024-05-23,2025-08-21,https://lawler.house.gov/news/documentsingle.aspx?DocumentID=4661,406,L000599
CALISTA CORPORATION -> Dan Sullivan,1000.0,2,1,Dan Sullivan,Republican,AK,sen,1,2025-03-30,2025-03-30,2022-10-13,2025-10-31,https://www.sullivan.senate.gov/newsroom/press-releases/murkowski-sullivan-applaud-an-additional-1244-million-in-broadband-investment-for-western-and-southwestern-alaska,448,S001198
"CHEVRON U.S.A., INC. -> Lisa Murkowski",1000.0,4,1,Lisa Murkowski,Republican,AK,sen,1,2022-02-21,2022-02-21,2022-04-04,2024-07-03,https://www.murkowski.senate.gov/press/release/murkowski-welcomes-supreme-court-decision-to-rein-in-federal-administrative-state-in-loper-bright-enterprises-v-raimondo,503,M001153
COMPUTER & COMMUNICATIONS INDUSTRY ASSOCIATION -> Doris O. Matsui,1000.0,4,1,Doris O. Matsui,Democrat,CA,rep,1,2023-12-01,2023-12-01,2023-09-27,2025-03-19,https://matsui.house.gov/media/press-releases/matsui-seec-dingell-demand-epa-release-obligated-funds,598,M001163
"ELI LILLY AND COMPANY -> Frank Pallone, Jr.",1000.0,2,1,"Frank Pallone, Jr.",Democrat,NJ,rep,1,2025-10-06,2025-10-06,2024-08-26,2024-09-16,https://pallone.house.gov/media/press-releases/pallone-highlights-medicare-drug-price-negotiations-highlights-legislation,759,P000034
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Richard Blumenthal,1000.0,13,1,Richard Blumenthal,Democrat,CT,sen,1,2022-10-26,2022-10-26,2023-05-18,2025-12-12,https://www.blumenthal.senate.gov/newsroom/press/release/senator-blumenthal-week-in-review-06/16/202306/23/2023,814,B001277
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Diana DeGette,1000.0,4,1,Diana DeGette,Democrat,CO,rep,1,2022-10-27,2022-10-27,2022-12-14,2025-02-27,https://degette.house.gov/media-center/press-releases/degette-titus-schneider-hirono-and-blumenthal-reintroduce-bill-ban-high,814,D000197
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Tammy Duckworth,1000.0,4,1,Tammy Duckworth,Democrat,IL,sen,1,2022-10-28,2022-10-28,2025-02-14,2025-12-16,https://www.duckworth.senate.gov/news/press-releases/duckworth-durbin-help-unveil-bill-to-raise-minimum-age-to-buy-assault-weapons,814,D000622
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Madeleine Dean,1000.0,3,1,Madeleine Dean,Democrat,PA,rep,1,2022-10-28,2022-10-28,2022-09-02,2023-12-06,https://dean.house.gov/2023/12/bicameral-letter-urging-bank-ceos,814,D000631
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Dwight Evans,1000.0,2,1,Dwight Evans,Democrat,PA,rep,1,2022-09-27,2022-09-27,2023-06-09,2025-06-06,https://evans.house.gov/media/press-releases/evans-co-leads-bill-restore-basic-right-victims-gun-violence,814,E000296
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Adriano Espaillat,1000.0,2,1,Adriano Espaillat,Democrat,NY,rep,1,2024-10-25,2024-10-25,2022-06-09,2023-07-28,https://espaillat.house.gov/media/press-releases/representative-adriano-espaillat-votes-empower-communities-prevent-gun,814,E000297
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Robert Garcia,1000.0,2,1,Robert Garcia,Democrat,CA,rep,1,2022-10-31,2022-10-31,2023-11-02,2025-06-27,https://robertgarcia.house.gov/media/press-releases/congressman-robert-garcia-and-senator-elizabeth-warren-reintroduce-ammo-act,814,G000598
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Daniel S. Goldman,1000.0,7,1,Daniel S. Goldman,Democrat,NY,rep,1,2022-10-31,2022-10-31,2023-11-20,2025-07-11,https://goldman.house.gov/media/press-releases/rep-dan-goldman-introduces-bill-close-loopholes-allowing-pre-trial-defendants,814,G000599
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Joe Neguse,1000.0,2,1,Joe Neguse,Democrat,CO,rep,1,2022-10-25,2022-10-25,2024-06-07,2025-06-10,https://neguse.house.gov/media/press-releases/rep-neguse-introduces-bill-keep-workers-public-safe-gun-violence,814,N000191
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Alex Padilla,1000.0,2,1,Alex Padilla,Democrat,CA,sen,1,2022-09-27,2022-09-27,2025-06-26,2025-07-02,https://www.padilla.senate.gov/newsroom/press-releases/padilla-scanlon-announce-bicameral-legislation-to-crack-down-on-fraudulent-firearm-sales/,814,P000145
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Mike Quigley,1000.0,3,1,Mike Quigley,Democrat,IL,rep,1,2022-10-27,2022-10-27,2022-02-08,2023-06-05,https://quigley.house.gov/media-center/press-releases/quigley-re-introduces-legislation-crack-down-illegal-gun-sales-0,814,Q000023
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Eric Swalwell,1000.0,3,1,Eric Swalwell,Democrat,CA,rep,0,2022-09-28,2022-09-28,2022-02-25,2025-06-05,https://swalwell.house.gov/media-center/press-releases/swalwell-votes-protect-kids-passage-gun-safety-package,814,S001193
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Brian Schatz,1000.0,2,1,Brian Schatz,Democrat,HI,sen,1,2022-10-28,2022-10-28,2023-03-17,2024-02-09,https://www.schatz.senate.gov/news/press-releases/schatz-introduces-new-bill-to-boost-federal-funding-to-help-states-keep-communities-safe-support-law-enforcement-reduce-gun-violence,814,S001194
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Jill N. Tokuda,1000.0,2,1,Jill N. Tokuda,Democrat,HI,rep,1,2022-10-31,2022-10-31,2024-06-17,2025-12-18,https://tokuda.house.gov/media/press-releases/rep-tokuda-introduces-bill-to-support-law-enforcements-battle-against-zombie-guns,814,T000487
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Chris Van Hollen,1000.0,6,1,Chris Van Hollen,Democrat,MD,sen,1,2022-09-27,2022-09-27,2023-08-14,2025-11-19,https://www.vanhollen.senate.gov/news/press-releases/van-hollen-joins-hirono-blumenthal-colleagues-in-introducing-bill-to-ban-high-capacity-gun-magazines,814,V000128
EVERYTOWN FOR GUN SAFETY ACTION FUND -> Ron Wyden,1000.0,5,1,Ron Wyden,Democrat,OR,sen,1,2022-09-27,2022-09-27,2023-09-15,2025-06-11,https://www.wyden.senate.gov/news/press-releases/wyden-merkley-colleagues-introduce-legislation-to-protect-domestic-abuse-survivors-from-gun-violence,814,W000779
GENERAL MOTORS COMPANY -> Claudia Tenney,1000.0,4,1,Claudia Tenney,Republican,NY,rep,1,2024-03-27,2024-03-27,2023-02-02,2023-11-13,https://tenney.house.gov/media/press-releases/congresswoman-tenney-releases-documentary-highlighting-stories-delphi-retirees,923,T000478
"HACKENSACK MERIDIAN HEALTH -> Frank Pallone, Jr.",1000.0,5,1,"Frank Pallone, Jr.",Democrat,NJ,rep,1,2025-10-17,2025-10-17,2023-06-14,2025-01-31,https://pallone.house.gov/media/press-releases/pallone-calls-action-protect-new-jerseyans-gas-station-heroin,976,P000034
INTEL CORPORATION -> Val T. Hoyle,1000.0,2,1,Val T. Hoyle,Democrat,OR,rep,1,2024-09-06,2024-09-06,2025-01-13,2025-01-14,https://hoyle.house.gov/media/press-releases/wyden-merkley-hoyle-welcome-53-million-chips-investment-in-hp-in-corvallis,1081,H001094
INTEL CORPORATION -> Elissa Slotkin,1000.0,4,1,Elissa Slotkin,Democrat,MI,sen,1,2024-10-05,2024-10-05,2026-03-05,2026-03-11,https://www.slotkin.senate.gov/2026/03/11/slotkin-joins-colleagues-urging-hhs-to-immediately-release-title-x-funding/,1081,S001208
INTEL CORPORATION -> Emilia Strong Sykes,1000.0,5,1,Emilia Strong Sykes,Democrat,OH,rep,1,2024-09-27,2024-09-27,2023-01-27,2024-07-02,https://sykes.house.gov/media/press-releases/rep-sykes-issues-response-state-union,1081,S001223
LEAGUE OF CONSERVATION VOTERS -> Gary C. Peters,1000.0,11,1,Gary C. Peters,Democrat,MI,sen,1,2022-04-27,2022-04-27,2022-09-30,2025-02-11,https://www.peters.senate.gov/newsroom/press-releases/senators-peters-and-stabenow-lead-bipartisan-legislation-to-extend-federal-funding-and-protections-for-the-great-lakes,1195,P000595
"LYFT, INC. -> John Thune",1000.0,7,1,John Thune,Republican,SD,sen,1,2024-04-12,2024-04-12,2023-04-20,2026-02-10,https://www.thune.senate.gov/public/index.cfm/press-releases?ID=EEEB598F-698D-4975-91B3-666E42FCF73D,1245,T000250
MOLSON COORS BEVERAGE COMPANY USA LLC (FORMERLY KNOWN AS MILLERCOORS LLC) -> Stephanie I. Bice,1000.0,3,1,Stephanie I. Bice,Republican,OK,rep,1,2024-01-11,2024-01-11,2023-03-09,2025-05-05,https://bice.house.gov/media/press-releases/icymi-rep-bice-houlahan-unveil-pivotal-paid-family-leave-legislation,1330,B000740
MOLSON COORS BEVERAGE COMPANY USA LLC (FORMERLY KNOWN AS MILLERCOORS LLC) -> Mike Crapo,1000.0,6,1,Mike Crapo,Republican,ID,sen,1,2025-06-18,2025-06-18,2022-08-22,2026-01-15,https://www.crapo.senate.gov/media/newsreleases/crapo-to-lead-news-conference-on-inflation-impacting-idahos-agriculture-industry,1330,C000880
MOLSON COORS BEVERAGE COMPANY USA LLC (FORMERLY KNOWN AS MILLERCOORS LLC) -> James Comer,1000.0,2,1,James Comer,Republican,KY,rep,1,2023-06-01,2023-06-01,2023-01-11,2023-01-12,https://comer.house.gov/2023/1/comer-on-hannity-biden-family-influence-peddling-is-a-national-security-risk,1330,C001108
MOLSON COORS BEVERAGE COMPANY USA LLC (FORMERLY KNOWN AS MILLERCOORS LLC) -> Steve Daines,1000.0,3,1,Steve Daines,Republican,MT,sen,1,2025-06-18,2025-06-18,2024-05-15,2025-11-05,https://www.daines.senate.gov/2025/11/05/daines-risch-murphy-shaheen-introduce-bill-to-increase-american-prosperity-repeal-outdated-jackson-vanik-trade-restrictions/,1330,D000618
MOLSON COORS BEVERAGE COMPANY USA LLC (FORMERLY KNOWN AS MILLERCOORS LLC) -> Glenn Grothman,1000.0,6,1,Glenn Grothman,Republican,WI,rep,1,2023-06-01,2023-06-01,2022-08-02,2026-01-14,https://grothman.house.gov/news/documentsingle.aspx?DocumentID=5008,1330,G000576
MOLSON COORS BEVERAGE COMPANY USA LLC (FORMERLY KNOWN AS MILLERCOORS LLC) -> Ashley Hinson,1000.0,18,1,Ashley Hinson,Republican,IA,rep,1,2025-12-12,2025-12-12,2022-04-04,2026-02-13,https://hinson.house.gov/media/press-releases/washington-examiner-hinson-seeks-fight-against-fearmongering-surrounding-birth,1330,H001091
MOLSON COORS BEVERAGE COMPANY USA LLC (FORMERLY KNOWN AS MILLERCOORS LLC) -> Gwen Moore,1000.0,3,1,Gwen Moore,Democrat,WI,rep,1,2025-12-12,2025-12-12,2022-09-20,2025-07-08,https://gwenmoore.house.gov/news/documentsingle.aspx?DocumentID=5701,1330,M001160
MOLSON COORS BEVERAGE COMPANY USA LLC (FORMERLY KNOWN AS MILLERCOORS LLC) -> Frank J. Mrvan,1000.0,3,1,Frank J. Mrvan,Democrat,IN,rep,1,2024-09-17,2024-09-17,2022-05-12,2024-07-12,https://mrvan.house.gov/media/press-releases/steel-caucus-advocates-trade-enforcement-agencies-house-appropriations,1330,M001214
MOLSON COORS BEVERAGE COMPANY USA LLC (FORMERLY KNOWN AS MILLERCOORS LLC) -> Scott H. Peters,1000.0,5,1,Scott H. Peters,Democrat,CA,rep,1,2024-09-17,2024-09-17,2022-09-28,2025-08-13,https://scottpeters.house.gov/press-releases/reps-peters-and-miller-meeks-sens-blumenthal-and-boozman-introduce-bipartisan-veterans-claims-education-act-of-2022,1330,P000608
MOLSON COORS BEVERAGE COMPANY USA LLC (FORMERLY KNOWN AS MILLERCOORS LLC) -> Steve Scalise,1000.0,14,1,Steve Scalise,Republican,LA,rep,1,2025-12-23,2025-12-23,2022-07-26,2025-12-17,https://scalise.house.gov/press-releases/scalise-highlights-house-gop-work-to-lower-costs-for-hardworking-americans,1330,S001176
NATIONAL BUSINESS AVIATION ASSOCIATION INC -> Ted Budd,1000.0,2,1,Ted Budd,Republican,NC,sen,1,2023-08-22,2023-08-22,2025-05-14,2026-02-13,https://www.budd.senate.gov/2026/02/13/budd-welch-lujan-curtis-introduce-bipartisan-bill-to-support-next-generation-of-aviation/,1390,B001305
NATIONAL MINING ASSOCIATION -> Blake D. Moore,1000.0,2,2,Blake D. Moore,Republican,UT,rep,1,2022-05-12,2022-05-12,2023-12-20,2025-02-26,https://blakemoore.house.gov/media/press-releases/congressmen-moore-lamborn-and-newhouse-co-lead-bill-protect-american-mining,1416,M001213
NATIONAL RETAIL FEDERATION -> Mike Crapo,1000.0,2,1,Mike Crapo,Republican,ID,sen,1,2023-10-17,2023-10-17,2022-03-23,2022-07-27,https://www.crapo.senate.gov/media/newsreleases/senators-introduce-employee-rights-act-of-2022,1423,C000880
"NUCLEAR ENERGY INSTITUTE, INC. -> Byron Donalds",1000.0,2,1,Byron Donalds,Republican,FL,rep,1,2022-09-12,2022-09-12,2022-07-29,2023-04-28,https://donalds.house.gov/news/documentsingle.aspx?DocumentID=716,1498,D000032
PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA -> Aaron Bean,1000.0,2,1,Aaron Bean,Republican,FL,rep,1,2023-12-06,2023-12-06,2026-02-02,2026-02-06,https://bean.house.gov/media/press-releases/media-advisory-thursday-congressman-bean-hosts-health-summit-dc-hospital,1605,B001314
RECORDING INDUSTRY ASSOCIATION OF AMERICA INC -> Judy Chu,1000.0,2,2,Judy Chu,Democrat,CA,rep,1,2022-09-22,2022-10-28,2025-01-27,2025-08-01,https://chu.house.gov/media-center/press-releases/rep-judy-chu-introduces-bipartisan-bicameral-bill-support-us-film-tv,1698,C001080
RECORDING INDUSTRY ASSOCIATION OF AMERICA INC -> Sydney Kamlager-Dove,1000.0,3,1,Sydney Kamlager-Dove,Democrat,CA,rep,1,2025-05-20,2025-05-20,2023-07-26,2025-07-25,https://kamlager-dove.house.gov/media/press-releases/kamlager-dove-remarks-press-conference-celebrating-50-years-hip-hop,1698,K000400
"RIO TINTO SERVICES, INC. -> Blake D. Moore",1000.0,3,1,Blake D. Moore,Republican,UT,rep,1,2025-12-03,2025-12-03,2022-07-29,2022-12-28,https://blakemoore.house.gov/media/press-releases/president-biden-signs-law-congressman-blake-moores-bill-help-save-great-salt,1732,M001213
RITE AID CORPORATION -> Janice D. Schakowsky,1000.0,3,1,Janice D. Schakowsky,Democrat,IL,rep,1,2022-03-28,2022-03-28,2022-05-06,2023-12-21,https://schakowsky.house.gov/media/press-releases/schakowsky-leads-innovation-data-commerce-subcommittee-members-call,1736,S001145
SAFARI CLUB INTERNATIONAL -> Lauren Boebert,1000.0,8,1,Lauren Boebert,Republican,CO,rep,1,2024-06-05,2024-06-05,2022-05-16,2025-04-09,https://boebert.house.gov/media/press-releases/reps-lauren-boebert-and-tom-tiffanys-gray-wolf-bill-receives-key-hearing-house,1761,B000825
SANOFI US SERVICES INC (FORMERLY KNOWN AS GENZYME CORPORATION) -> Margaret Wood Hassan,1000.0,2,1,Margaret Wood Hassan,Democrat,NH,sen,1,2025-06-10,2025-06-10,2023-05-10,2023-08-31,https://www.hassan.senate.gov/news/press-releases/senators-hassan-and-smith-urge-insulin-manufacturers-to-fulfill-their-commitment-to-lowering-insulin-costs,1781,H001076
SEMI (FKA SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL) -> Doris O. Matsui,1000.0,2,1,Doris O. Matsui,Democrat,CA,rep,1,2022-06-27,2022-06-27,2023-04-12,2025-02-19,https://matsui.house.gov/media/in-the-news/new-york-times-kennedy-center-trump-inherits-tough-job-fund-raising,1812,M001163
"SUNRUN, INC. -> Juan Ciscomani",1000.0,2,1,Juan Ciscomani,Republican,AZ,rep,1,2025-03-13,2025-03-13,2023-10-23,2026-01-20,https://ciscomani.house.gov/media/press-releases/ciscomani-part-bipartisan-effort-cut-red-tape-residential-solar-other-home,1936,C001133
"T-MOBILE USA, INC. -> Rosa L. DeLauro",1000.0,2,1,Rosa L. DeLauro,Democrat,CT,rep,1,2024-10-23,2024-10-23,2025-01-22,2025-01-22,https://delauro.house.gov/media-center/press-releases/delauro-remarks-ways-and-means-member-day-expanded-monthly-child-tax-0,1951,D000216
THE CHEMOURS COMPANY -> Sarah McBride,1000.0,2,1,Sarah McBride,Democrat,DE,rep,1,2025-05-13,2025-05-13,2025-07-18,2026-02-09,https://mcbride.house.gov/media/press-releases/rep-mcbride-advances-5-million-delaware-innovation-and-chemours-house,2012,M001238
"THE GOLDMAN SACHS GROUP, INC. -> Judy Chu",1000.0,15,1,Judy Chu,Democrat,CA,rep,1,2022-09-28,2022-09-28,2023-04-28,2026-02-19,https://chu.house.gov/media-center/press-releases/reps-chu-nadler-lead-colleagues-urging-cms-increase-oversight,2023,C001080
"THE GOLDMAN SACHS GROUP, INC. -> Ted Cruz",1000.0,3,1,Ted Cruz,Republican,TX,sen,1,2024-04-10,2024-04-10,2025-04-16,2025-12-09,https://www.cruz.senate.gov/newsroom/press-releases/sens-cruz-cornyn-rep-pfluger-texas-delegation-members-urge-cms-to-prioritize-funding-for-texas-from-rural-health-transformation-program,2023,C001098
"THE GOLDMAN SACHS GROUP, INC. -> Veronica Escobar",1000.0,6,1,Veronica Escobar,Democrat,TX,rep,1,2022-06-29,2022-06-29,2025-03-10,2026-02-26,https://escobar.house.gov/news/documentsingle.aspx?DocumentID=3060,2023,E000299
"THE GOLDMAN SACHS GROUP, INC. -> Valerie P. Foushee",1000.0,4,1,Valerie P. Foushee,Democrat,NC,rep,1,2023-12-13,2023-12-13,2024-08-07,2026-03-13,https://foushee.house.gov/posts/reps-foushee-frost-beyer-introduce-legislation-to-establish-national-gun-violence-research-program,2023,F000477
"THE GOLDMAN SACHS GROUP, INC. -> Jimmy Gomez",1000.0,11,1,Jimmy Gomez,Democrat,CA,rep,1,2022-09-28,2022-09-28,2023-01-26,2026-02-02,https://gomez.house.gov/news/documentsingle.aspx?DocumentID=5950,2023,G000585
"THE GOLDMAN SACHS GROUP, INC. -> John B. Larson",1000.0,2,1,John B. Larson,Democrat,CT,rep,1,2022-10-26,2022-10-26,2025-04-04,2025-11-21,https://larson.house.gov/media-center/press-releases/larson-horsford-warren-introduce-bill-provide-economic-boost-seniors,2023,L000557
"THE GOLDMAN SACHS GROUP, INC. -> Kweisi Mfume",1000.0,5,1,Kweisi Mfume,Democrat,MD,rep,1,2023-09-25,2023-09-25,2023-07-12,2026-01-23,https://mfume.house.gov/media/press-releases/reps-mfume-watson-coleman-reintroduce-stop-online-ammunition-sales-act,2023,M000687
"THE GOLDMAN SACHS GROUP, INC. -> Robert Menendez",1000.0,9,1,Robert Menendez,Democrat,NJ,rep,1,2022-06-29,2022-06-29,2023-09-12,2026-03-11,https://menendez.house.gov/media/press-releases/six-months-after-hudson-river-crash-menendez-calls-epa-and-faa-address,2023,M001226
"THE GOLDMAN SACHS GROUP, INC. -> Joe Neguse",1000.0,7,1,Joe Neguse,Democrat,CO,rep,1,2022-10-26,2022-10-26,2025-07-30,2026-03-02,https://neguse.house.gov/media/press-releases/members-congress-seek-court-order-allowing-continued-oversight-ice-detention,2023,N000191
"THE GOLDMAN SACHS GROUP, INC. -> Scott H. Peters",1000.0,3,1,Scott H. Peters,Democrat,CA,rep,1,2022-09-28,2022-09-28,2023-11-08,2026-02-06,https://scottpeters.house.gov/press-releases/reps-peters-schneider-dozens-of-colleagues-sign-joint-statement-on-the-ongoing-hamas-israel-war,2023,P000608
"THE GOLDMAN SACHS GROUP, INC. -> Marilyn Strickland",1000.0,3,1,Marilyn Strickland,Democrat,WA,rep,1,2023-03-24,2023-03-24,2023-11-08,2025-03-19,https://strickland.house.gov/2025/03/19/strickland-leads-bipartisan-bill-for-intergenerational-caregiving/,2023,S001159
