activity_id,filing_uuid,registrant_id,client_id,filing_year,filing_period,dt_posted,stance_label,stance_confidence,source,cohort,is_canonical
719936,441b2f5f-83aa-4071-a1e9-e90866e0dafd,401105514,68586,2025,fourth_quarter,2026-01-18T16:52:37-05:00,unclear,0.95,agreed,new2025_incumbent,1
720472,32612566-b98e-45ea-9f10-93c4248119a5,401106319,69334,2025,fourth_quarter,2026-01-18T21:49:23-05:00,unclear,0.9,agreed,new2025_incumbent,1
720612,aec9ecf9-276f-4a13-bd67-0e0479a632f6,58476,160605,2025,fourth_quarter,2026-01-19T05:39:21-05:00,unclear,0.5,agreed,new2025_genuine,1
720705,00073fcb-a795-4c22-866d-84241110ad1a,39837,147922,2025,fourth_quarter,2026-01-19T08:01:06-05:00,monitoring,0.9,agreed,established,1
720806,beecab57-cc85-435c-b8e6-cadf017366aa,401093052,197760,2025,fourth_quarter,2026-01-19T08:43:05-05:00,unclear,0.95,agreed,new2025_genuine,1
721128,b235d654-f4e0-4ce9-86b1-b352dd697ede,401105511,203773,2025,fourth_quarter,2026-01-19T09:52:52-05:00,unclear,0.9,agreed,new2025_genuine,0
721371,6c5f6024-275d-4178-9d94-638d21e7ca63,401057986,69703,2025,fourth_quarter,2026-01-19T10:23:21-05:00,unclear,0.5,agreed,new2025_incumbent,1
721384,968b619b-2f49-462d-99aa-c11a9c058839,283696,61938,2025,fourth_quarter,2026-01-19T10:24:48-05:00,unclear,0.95,agreed,established,1
721415,6916ea50-521d-47b5-8d02-b72e74c306e2,310973,183737,2025,fourth_quarter,2026-01-19T10:28:08-05:00,relief,0.95,agreed,new2025_genuine,1
721831,4eb05ca3-b7fe-408d-9d4c-35c635b32f29,38687,146957,2025,fourth_quarter,2026-01-19T11:28:12-05:00,unclear,0.4,agreed,established,1
721911,02f54d9d-12bb-4e3d-83db-4b4f489fc15c,401103942,200450,2025,fourth_quarter,2026-01-19T11:34:09-05:00,relief,0.9,agreed,new2025_genuine,1
722158,11065ffe-f5a4-4743-83b5-5806a1293e1f,401107078,53623,2025,fourth_quarter,2026-01-19T12:11:41-05:00,unclear,0.95,agreed,new2025_genuine,1
722207,ad3ffe35-69c9-4cf4-910f-41e579432b43,401104718,55076,2025,fourth_quarter,2026-01-19T12:17:24-05:00,unclear,0.55,agreed,established,1
722300,b173d4df-e5a1-43cf-9941-1ae911c03a25,303575,68453,2025,fourth_quarter,2026-01-19T12:25:23-05:00,unclear,0.5,agreed,new2025_incumbent,1
722437,6e64236f-12f2-47bd-8f5e-83bb390e69ca,40017133,187842,2025,fourth_quarter,2026-01-19T12:38:34-05:00,unclear,0.8,agreed,new2025_incumbent,1
722467,7729afe4-553e-45b2-adba-9d690826406a,401105068,57089,2025,fourth_quarter,2026-01-19T12:45:25-05:00,unclear,0.6,agreed,new2025_incumbent,1
722658,77f1271a-1dd4-4fa5-a402-823514914545,13654,119043,2025,fourth_quarter,2026-01-19T13:08:25-05:00,monitoring,0.9,agreed,new2025_genuine,1
722691,8dc25eaf-5a22-479d-b233-eb00425b0865,401106285,68573,2025,fourth_quarter,2026-01-19T13:14:07-05:00,unclear,0.9,agreed,established,1
722890,02cee5e9-8098-49a6-b6c5-d00ce181c7f2,401104718,61818,2025,fourth_quarter,2026-01-19T13:43:04-05:00,unclear,0.5,agreed,established,1
723154,1472b6db-e53e-4c0a-bf3b-62227aca71df,7257,57290,2025,fourth_quarter,2026-01-19T14:13:37-05:00,unclear,0.9,agreed,established,1
723329,b4c646e3-67aa-4e72-b58e-4a919ca629e7,401103945,200454,2025,fourth_quarter,2026-01-19T14:39:05-05:00,unclear,0.5,agreed,new2025_genuine,1
723573,f0be18e1-9c9b-4abb-a3d7-cef34cacca36,15942,121521,2025,fourth_quarter,2026-01-19T15:20:58-05:00,unclear,0.5,agreed,new2025_genuine,1
723632,da1e139d-03d6-434c-b459-9b66dcf3edaf,401103293,198463,2025,fourth_quarter,2026-01-19T15:29:41-05:00,relief,0.95,agreed,new2025_incumbent,1
723695,7a21520d-d7c9-4090-9258-70094f5d02be,7758,110904,2025,fourth_quarter,2026-01-19T15:43:15-05:00,relief,0.95,agreed,new2025_incumbent,1
723881,17f0782d-e39c-4f8a-8ba2-452bac13a2b9,87654,173616,2025,fourth_quarter,2026-01-19T16:18:05-05:00,unclear,0.5,agreed,new2025_genuine,1
724000,b9f7622c-9772-427f-b502-69e3a4f16c9a,7257,109885,2025,fourth_quarter,2026-01-19T16:41:20-05:00,unclear,0.5,agreed,established,1
724241,4a080a31-1daf-40d3-9a12-b7b398a26536,313715,68905,2025,fourth_quarter,2026-01-19T17:44:39-05:00,unclear,0.6,agreed,new2025_incumbent,1
724374,e4c86b70-a060-46f8-a17d-d7a848e58ec1,401104010,200631,2025,fourth_quarter,2026-01-19T18:21:59-05:00,monitoring,0.9,agreed,established,1
724465,d013d01f-b75a-4170-8640-591225bbbe97,1171,66515,2025,fourth_quarter,2026-01-19T18:44:14-05:00,unclear,0.5,agreed,established,1
724656,de6affc2-8efb-40f2-9790-6e995dfc50a7,401104288,67110,2025,fourth_quarter,2026-01-19T19:32:11-05:00,unclear,0.4,agreed,established,1
724749,45a01a81-cd59-44cf-bf7b-979a62d14354,400978796,196659,2025,fourth_quarter,2026-01-19T20:10:51-05:00,unclear,0.95,agreed,established,1
724796,6bf9f4e7-d7a0-41e6-a592-14f2c787acba,22883,129738,2025,fourth_quarter,2026-01-19T20:28:35-05:00,unclear,0.95,agreed,established,1
724905,58ceae50-e39d-411c-8b0e-f16ba0716e60,401106670,61494,2025,fourth_quarter,2026-01-19T21:11:38-05:00,unclear,0.95,agreed,new2025_genuine,1
724908,872e79b8-8f54-4521-a295-a7f695bfeaa4,401107157,53729,2025,fourth_quarter,2026-01-19T21:12:58-05:00,unclear,0.95,agreed,established,1
724934,f9bcec70-a843-4f0c-bfaf-46de114d3e34,401106670,64547,2025,fourth_quarter,2026-01-19T21:26:23-05:00,unclear,0.95,agreed,new2025_genuine,1
724937,5bbf823c-c3d0-43f7-82c5-1b56cd7def02,401106670,64543,2025,fourth_quarter,2026-01-19T21:28:10-05:00,unclear,0.95,agreed,new2025_genuine,1
724945,0d29423f-8864-4828-a61b-2e9cff5f480a,401104288,65087,2025,fourth_quarter,2026-01-19T21:29:13-05:00,unclear,0.5,agreed,established,1
724947,b7fc2dca-7ae6-472d-86f0-dfab2183d052,401106670,64539,2025,fourth_quarter,2026-01-19T21:29:49-05:00,unclear,0.95,agreed,new2025_genuine,1
724959,8bc2ca01-4711-4e50-996b-1fd53729a586,401106670,68623,2025,fourth_quarter,2026-01-19T21:33:00-05:00,unclear,0.7,agreed,new2025_genuine,1
725325,beff513f-e4fe-4432-95e0-26a634f7ac0c,401104288,63189,2025,fourth_quarter,2026-01-19T23:22:24-05:00,unclear,0.55,agreed,established,1
725336,1892d5e2-9fab-432d-bf14-d6f393e09cf6,400290378,188958,2025,fourth_quarter,2026-01-19T23:24:30-05:00,unclear,0.5,agreed,new2025_genuine,1
725569,1744a8c5-cafe-422a-8c65-6220de0fda54,292094,177961,2025,fourth_quarter,2026-01-20T04:06:28-05:00,unclear,0.5,agreed,new2025_genuine,1
725656,a48a0044-c87e-4f83-a2ee-97e2c9bdffad,401109282,66780,2025,fourth_quarter,2026-01-20T07:34:33-05:00,unclear,0.4,opus,new2025_genuine,1
726444,a9f4b1ce-448e-411a-8038-0ca2b4f8b012,401104288,68666,2025,fourth_quarter,2026-01-20T09:19:01-05:00,unclear,0.6,agreed,established,1
726601,82a3f736-9a42-445f-980d-7c38df52a292,401025893,69104,2025,fourth_quarter,2026-01-20T09:35:03-05:00,unclear,0.95,agreed,new2025_genuine,1
726644,6302e2fe-d9ac-491c-a203-abcc86212d00,400458235,191188,2025,fourth_quarter,2026-01-20T09:38:28-05:00,unclear,0.95,agreed,new2025_genuine,1
726689,4a4e1097-b945-419d-a257-9e95e46937de,401103295,64817,2025,fourth_quarter,2026-01-20T09:41:20-05:00,unclear,0.4,agreed,new2025_incumbent,1
727005,8b5f744f-17d5-45ad-931f-0f72d9e939b7,401105597,65582,2025,fourth_quarter,2026-01-20T09:56:57-05:00,unclear,0.75,agreed,new2025_incumbent,1
727219,0fc6fd32-4ff4-40f4-83e9-a45e9a78deb5,401105139,203282,2025,fourth_quarter,2026-01-20T10:09:43-05:00,unclear,0.95,agreed,new2025_incumbent,1
727671,6fdcc5a8-1a1e-4b7e-89ad-024f151281dc,40011087,187711,2025,fourth_quarter,2026-01-20T10:30:20-05:00,relief,0.9,agreed,established,1
727877,47a3de2b-6e6c-46ba-a094-3ce7639560c7,682,63330,2025,fourth_quarter,2026-01-20T10:39:07-05:00,unclear,0.95,agreed,new2025_incumbent,1
728386,f27dcc9c-c132-4fe5-a7b0-22e6d5b306f5,1422,102619,2025,fourth_quarter,2026-01-20T11:03:51-05:00,unclear,0.9,agreed,new2025_genuine,1
728496,d0521cd6-5fe6-4199-833a-a7e560e9db7b,5357,65067,2025,fourth_quarter,2026-01-20T11:06:31-05:00,unclear,0.5,agreed,new2025_incumbent,1
728516,d7c6cc7f-8397-44ba-b14b-f2b24dd48efc,284050,66250,2025,fourth_quarter,2026-01-20T11:07:00-05:00,unclear,0.55,agreed,new2025_incumbent,1
728547,dbdf97d9-154f-46a4-b54b-55cf05bf7e2e,284050,64910,2025,fourth_quarter,2026-01-20T11:08:03-05:00,unclear,0.95,agreed,new2025_incumbent,1
728587,e9673368-5763-4ff5-8d38-e226a3b04860,400646949,193834,2025,fourth_quarter,2026-01-20T11:10:16-05:00,unclear,0.4,agreed,new2025_genuine,1
728642,241dbc3a-f495-47d7-b139-0b94a993cc7e,4766,104899,2025,fourth_quarter,2026-01-20T11:11:48-05:00,protection,0.7,opus,established,1
728684,a936951f-6545-4473-b962-eb76b99cdd36,401109039,66519,2025,fourth_quarter,2026-01-20T11:13:09-05:00,unclear,0.5,agreed,new2025_genuine,0
728689,25f78c23-6210-450f-9102-c790236dbf5a,401108896,61399,2025,fourth_quarter,2026-01-20T11:13:20-05:00,unclear,0.95,agreed,new2025_genuine,1
728701,5dea9a51-672d-4208-8c58-591cc112b12a,400646949,69313,2025,fourth_quarter,2026-01-20T11:13:42-05:00,unclear,0.4,agreed,new2025_genuine,1
728702,563e4c49-f108-4142-92a0-89bafc089a79,61174,69743,2025,fourth_quarter,2026-01-20T11:13:49-05:00,unclear,0.95,agreed,new2025_incumbent,1
728868,30c9dd68-eda1-4e84-a1f1-1f682a48f4ef,35707,144325,2025,fourth_quarter,2026-01-20T11:18:37-05:00,unclear,0.4,agreed,new2025_incumbent,1
728935,7ea6b860-388d-4e01-bf8b-33fae7d7d9fe,401109039,66529,2025,fourth_quarter,2026-01-20T11:19:52-05:00,unclear,0.85,agreed,new2025_genuine,1
728982,d8d1f7a2-3521-4a05-9ae4-b4e1d8e8f21d,401107007,64042,2025,fourth_quarter,2026-01-20T11:21:08-05:00,unclear,0.95,agreed,new2025_genuine,1
729211,15b842bc-ccbd-43a5-8048-17ad0c80f547,401104313,205407,2025,fourth_quarter,2026-01-20T11:26:59-05:00,unclear,0.95,agreed,established,1
729620,f6f28406-3360-4156-ade4-25d77401c5b3,401109039,67025,2025,fourth_quarter,2026-01-20T11:39:27-05:00,unclear,0.5,agreed,new2025_genuine,1
729665,1287af4a-92c4-4fec-92e0-72c43ff5b0cb,35263,143852,2025,fourth_quarter,2026-01-20T11:40:15-05:00,unclear,0.4,agreed,established,1
729679,793897ca-f52e-47d1-8f4e-dea0bbf75f55,17966,65787,2025,fourth_quarter,2026-01-20T11:40:43-05:00,unclear,0.4,agreed,new2025_genuine,1
729977,1dbf2a9d-03b8-4b8f-a301-b8770b6a7505,401109965,69560,2025,fourth_quarter,2026-01-20T11:50:16-05:00,relief,0.9,agreed,new2025_genuine,1
730334,7fb8962a-9fba-426a-a445-f57a033fee02,401104313,63973,2025,fourth_quarter,2026-01-20T12:00:00-05:00,unclear,0.95,agreed,established,1
730383,a2c00055-c742-4e2a-a5cf-b000440a4975,296271,70179,2025,fourth_quarter,2026-01-20T12:01:12-05:00,unclear,0.95,agreed,new2025_incumbent,1
730548,87a031ee-b549-489e-8d56-311f406bdf83,55291,55863,2025,fourth_quarter,2026-01-20T12:05:48-05:00,unclear,0.9,agreed,new2025_incumbent,1
730569,696ebc9e-c592-4ef4-95d8-607323ee54fd,25603,206900,2025,fourth_quarter,2026-01-20T12:06:19-05:00,unclear,0.95,agreed,established,1
730609,4e151bc0-038a-4411-a09d-fd10bd03844d,308992,183204,2025,fourth_quarter,2026-01-20T12:07:17-05:00,unclear,0.45,agreed,new2025_incumbent,1
730655,77b99fbf-c0b1-421f-8b4d-5148bcdd65c3,401104876,202865,2025,fourth_quarter,2026-01-20T12:08:37-05:00,unclear,0.4,agreed,new2025_incumbent,1
730665,41b161ba-baf0-4b72-aaa4-c77628c329cc,401105534,211567,2025,fourth_quarter,2026-01-20T12:08:53-05:00,unclear,0.4,agreed,new2025_incumbent,1
730692,9c5819a5-93e8-47b8-b897-3b60000f174e,401046942,197256,2025,fourth_quarter,2026-01-20T12:09:50-05:00,unclear,0.95,agreed,established,1
730790,b2a56d58-9c69-4856-a011-2dba9dc2961e,17443,209701,2025,fourth_quarter,2026-01-20T12:12:51-05:00,unclear,0.95,agreed,new2025_incumbent,1
730866,6d80ee2a-3704-4912-8b34-aea09b08282a,13370,118930,2025,fourth_quarter,2026-01-20T12:15:25-05:00,unclear,0.55,agreed,established,1
730903,6d59fa7c-1c35-4066-a0f4-454a9d01ae52,401109039,67024,2025,fourth_quarter,2026-01-20T12:16:39-05:00,unclear,0.55,agreed,new2025_genuine,1
730941,100798f9-dd94-46fa-bc55-34581b646845,400287370,188909,2025,fourth_quarter,2026-01-20T12:17:52-05:00,unclear,0.45,opus,established,1
731011,b4ff8612-6123-496d-814d-f68964a15d59,401108704,66457,2025,fourth_quarter,2026-01-20T12:20:41-05:00,unclear,0.4,agreed,new2025_incumbent,1
731097,823d45b4-1678-48c3-9710-5717a3bd8e59,296271,65523,2025,fourth_quarter,2026-01-20T12:22:30-05:00,unclear,0.7,agreed,new2025_incumbent,1
731110,92a37100-cdf2-4e4b-acd6-5a99da807b71,17443,123132,2025,fourth_quarter,2026-01-20T12:22:36-05:00,unclear,0.95,agreed,new2025_incumbent,1
731227,eabbcefa-c8ca-41ed-bcc8-4bb313c66f8e,401105303,203521,2025,fourth_quarter,2026-01-20T12:26:46-05:00,unclear,0.95,agreed,established,1
731238,c653b364-04a1-4f25-8722-a3eaf2ff2958,41454,64962,2025,fourth_quarter,2026-01-20T12:27:09-05:00,unclear,0.5,agreed,new2025_incumbent,1
731241,cca01c35-383d-4bba-97f7-4ed9d59f147d,5357,65657,2025,fourth_quarter,2026-01-20T12:27:15-05:00,unclear,0.5,agreed,new2025_incumbent,1
731262,c5294470-05a0-496f-b384-518278f086de,5357,106269,2025,fourth_quarter,2026-01-20T12:27:42-05:00,unclear,0.5,agreed,new2025_incumbent,1
731341,6efbdcaf-d2f4-4d97-bbd7-5ca21156be5d,284790,175443,2025,fourth_quarter,2026-01-20T12:30:38-05:00,unclear,0.95,agreed,new2025_genuine,1
731441,f21b98a0-a809-4893-9cee-96cec2a812ad,17443,68144,2025,fourth_quarter,2026-01-20T12:33:30-05:00,unclear,0.5,agreed,new2025_incumbent,0
731476,b6682b71-8715-4982-b86d-33fa0156328a,17443,68144,2025,fourth_quarter,2026-01-20T12:35:17-05:00,unclear,0.5,agreed,new2025_incumbent,1
731518,802fab9c-1962-4eec-8f4e-284206c39f67,400320502,189244,2025,fourth_quarter,2026-01-20T12:37:00-05:00,monitoring,0.9,agreed,new2025_genuine,1
731534,79279e74-bb39-4617-b60f-f1bb311c81bf,401108704,67537,2025,fourth_quarter,2026-01-20T12:37:56-05:00,unclear,0.4,agreed,new2025_incumbent,1
731604,1588979d-4776-4677-b33e-35685a1441d8,401108704,60974,2025,fourth_quarter,2026-01-20T12:40:38-05:00,unclear,0.95,agreed,new2025_incumbent,1
732474,cc903f70-205b-436a-ab07-66e3afe0b292,5357,68070,2025,fourth_quarter,2026-01-20T13:14:16-05:00,unclear,0.5,agreed,new2025_incumbent,1
732745,311bff83-4ba0-4500-a032-a1049428e6f1,31417,138240,2025,fourth_quarter,2026-01-20T13:24:33-05:00,unclear,0.4,agreed,established,1
732852,8b8d6e17-2763-4f04-aebd-437e6f440bf2,682,101166,2025,fourth_quarter,2026-01-20T13:29:32-05:00,unclear,0.4,opus,new2025_incumbent,1
733160,201f9034-29ea-4590-8f6b-cb765652e50a,401105498,203770,2025,fourth_quarter,2026-01-20T13:41:01-05:00,unclear,0.4,agreed,new2025_genuine,1
733189,e70dd29e-69ae-40d4-ad94-c28e96840bf8,401105972,209111,2025,fourth_quarter,2026-01-20T13:41:25-05:00,unclear,0.95,agreed,new2025_genuine,1
733227,e60961f5-8073-4585-9fe3-a09f94a72981,54073,158571,2025,fourth_quarter,2026-01-20T13:42:46-05:00,unclear,0.5,agreed,new2025_incumbent,1
733244,744d44d4-7797-4144-b2c3-d98e12fba5d1,76992,204675,2025,fourth_quarter,2026-01-20T13:42:55-05:00,unclear,0.9,agreed,new2025_incumbent,1
733578,a314dd41-e083-4725-82ed-bca7df396e5b,55291,70047,2025,fourth_quarter,2026-01-20T13:53:24-05:00,unclear,0.95,agreed,new2025_incumbent,1
733619,adb889f2-f699-4458-9d33-41ba246c6db0,3003,103617,2025,fourth_quarter,2026-01-20T13:54:25-05:00,relief,0.95,agreed,new2025_genuine,1
733681,1136f0ce-78ef-434f-aba1-1be3b5bc546b,28812,134591,2025,fourth_quarter,2026-01-20T13:55:43-05:00,unclear,0.5,agreed,new2025_genuine,1
733903,9871ea52-3d1a-432d-9c56-e22398a2b7f4,53777,158495,2025,fourth_quarter,2026-01-20T14:04:53-05:00,unclear,0.5,agreed,new2025_incumbent,1
734040,57f8e07c-b414-4e76-900d-249b90d5f20b,35068,143439,2025,fourth_quarter,2026-01-20T14:08:49-05:00,relief,0.95,agreed,new2025_incumbent,1
734089,d88c1f3f-db87-45ae-9074-d261b7221666,401109039,70080,2025,fourth_quarter,2026-01-20T14:10:11-05:00,unclear,0.95,agreed,new2025_genuine,1
734774,9fa22283-9038-4ef0-9432-c3860b04c94a,401104313,201391,2025,fourth_quarter,2026-01-20T14:30:32-05:00,unclear,0.4,agreed,established,1
734781,f40f2d84-4cd1-46dd-81c1-0bd5dc429454,401107792,69345,2025,fourth_quarter,2026-01-20T14:30:46-05:00,relief,0.55,opus,new2025_genuine,1
735149,1107fc16-7908-4657-8623-75487c7ba8e1,26912,134239,2025,fourth_quarter,2026-01-20T14:38:44-05:00,unclear,0.8,agreed,established,1
735178,a311d6c7-0354-4e84-9a79-e32bf3f7e53c,6325,69730,2025,fourth_quarter,2026-01-20T14:38:58-05:00,relief,0.88,agreed,established,1
735330,5c7e87c8-e9c5-4151-abd6-c399e220065e,17443,65514,2025,fourth_quarter,2026-01-20T14:43:05-05:00,unclear,0.5,agreed,new2025_incumbent,1
735664,39aad538-94c3-43b2-8482-92da549a63bd,401104313,201390,2025,fourth_quarter,2026-01-20T14:51:24-05:00,unclear,0.95,agreed,established,1
735780,f02b4288-ea6a-478b-bc07-cac4a8bbf941,17443,65788,2025,fourth_quarter,2026-01-20T14:54:38-05:00,unclear,0.55,agreed,new2025_incumbent,1
735863,eda34c6d-7c8d-488b-9f66-20b4cd573d1c,401103092,69412,2025,fourth_quarter,2026-01-20T14:56:48-05:00,unclear,0.5,agreed,new2025_incumbent,1
735866,92d4a45d-7bc1-4f97-8f0a-12d5ba66abb0,13005,118723,2025,fourth_quarter,2026-01-20T14:56:52-05:00,unclear,0.5,agreed,established,1
735943,663840ab-9cd4-492c-aec6-1fe12b2fe39e,32098,140427,2025,fourth_quarter,2026-01-20T14:58:21-05:00,unclear,0.55,agreed,new2025_incumbent,0
735954,ce4ce706-0d35-4724-be9d-ac6002b7baa4,40013096,187767,2025,fourth_quarter,2026-01-20T14:59:01-05:00,unclear,0.95,agreed,new2025_incumbent,1
735958,2de4cb65-c0d0-4a68-ac30-ce5adeede722,67854,63864,2025,fourth_quarter,2026-01-20T14:59:02-05:00,unclear,0.55,agreed,established,1
736101,09b118d0-1351-48c2-9bab-c5f01329f679,299913,180251,2025,fourth_quarter,2026-01-20T15:02:36-05:00,unclear,0.4,agreed,new2025_genuine,1
736207,2882db4a-91f2-4611-b9c0-b77e2ec7abf5,17443,209700,2025,fourth_quarter,2026-01-20T15:05:53-05:00,unclear,0.5,agreed,new2025_incumbent,1
736250,6abc2346-d365-44b2-9159-ceaa061cb50b,17443,209705,2025,fourth_quarter,2026-01-20T15:06:27-05:00,unclear,0.95,agreed,new2025_incumbent,1
736262,fec97ba9-cc73-4128-953f-81cb1b430f35,401105589,205749,2025,fourth_quarter,2026-01-20T15:06:39-05:00,unclear,0.35,agreed,established,1
736288,cf6903ef-3eec-46d8-b225-30fe8e95f33a,17443,209710,2025,fourth_quarter,2026-01-20T15:07:06-05:00,unclear,0.95,agreed,new2025_incumbent,1
736333,f3f5c190-d85d-434b-933f-b8bd81d1a301,1672,102642,2025,fourth_quarter,2026-01-20T15:08:34-05:00,relief,0.95,agreed,new2025_genuine,1
736540,2dd5c1b0-8cee-45ad-a183-20605c4ed8b5,401104405,205420,2025,fourth_quarter,2026-01-20T15:14:18-05:00,relief,0.85,agreed,new2025_genuine,1
736560,ab854e6e-8ed5-4842-9487-1c8bab9904c4,40013096,65821,2025,fourth_quarter,2026-01-20T15:15:06-05:00,unclear,0.95,agreed,new2025_incumbent,1
736789,07ebfad3-b67f-4a00-9ba8-0a76258dc9cb,401104313,69033,2025,fourth_quarter,2026-01-20T15:21:18-05:00,unclear,0.95,agreed,established,1
736795,170e86cc-ef40-4db0-8813-69f705287f57,35800,68879,2025,fourth_quarter,2026-01-20T15:21:29-05:00,relief,0.6,opus,new2025_incumbent,1
736826,b1559cec-6559-491d-bb38-4dce392ee479,401106818,69152,2025,fourth_quarter,2026-01-20T15:22:10-05:00,protection,0.9,opus,new2025_genuine,1
736871,47fffea2-d441-4a87-a00a-0049831085f1,14187,119522,2025,fourth_quarter,2026-01-20T15:22:39-05:00,unclear,0.4,opus,new2025_incumbent,1
736980,ca81e306-960d-40d2-bcb7-79b8b82b46a8,401109474,66368,2025,fourth_quarter,2026-01-20T15:25:51-05:00,unclear,0.7,agreed,new2025_genuine,1
737011,16593601-3b53-45c4-b88b-6997e69cf038,82330,171675,2025,fourth_quarter,2026-01-20T15:26:15-05:00,unclear,0.95,agreed,new2025_genuine,1
737332,75318bb9-327c-4cc6-a626-a9bb4a8a3a7f,19775,126395,2025,fourth_quarter,2026-01-20T15:35:38-05:00,relief,0.95,agreed,new2025_incumbent,1
737393,d6958c2a-fbdf-4cc5-a18f-a32333bb12dc,401109039,69596,2025,fourth_quarter,2026-01-20T15:37:00-05:00,unclear,0.95,agreed,new2025_genuine,1
737464,0c1207c0-9808-4167-ba9f-939024df40b0,401104683,210344,2025,fourth_quarter,2026-01-20T15:39:16-05:00,relief,0.95,agreed,new2025_incumbent,1
737639,80172930-fb20-49fc-b9ad-bef02f7aa4e2,401106507,69398,2025,fourth_quarter,2026-01-20T15:44:40-05:00,unclear,0.95,agreed,new2025_incumbent,1
737980,f422d8ee-8636-4084-9b82-6b22a9a6dc5b,45937,153798,2025,fourth_quarter,2026-01-20T15:54:25-05:00,unclear,0.6,agreed,established,1
738045,3d4a39c7-b91e-47a2-ba95-5c2477d06643,401105259,203474,2025,fourth_quarter,2026-01-20T15:55:43-05:00,relief,0.6,opus,established,1
738050,128af17d-9577-4ec1-9efa-439f56b22f19,401103237,198275,2025,fourth_quarter,2026-01-20T15:55:56-05:00,relief,0.95,agreed,established,1
738203,dc430f64-7a60-40be-8e66-12ba1fab465b,6597,108802,2025,fourth_quarter,2026-01-20T16:00:14-05:00,unclear,0.5,agreed,new2025_incumbent,1
738470,158db249-bf7b-4639-80c2-13b6aadd9435,72873,166355,2025,fourth_quarter,2026-01-20T16:08:02-05:00,unclear,0.5,opus,established,1
738504,f608ed86-9791-4f6f-8fbe-66dc97d2ce9f,401105966,208991,2025,fourth_quarter,2026-01-20T16:09:12-05:00,unclear,0.95,agreed,new2025_incumbent,1
738546,0e0118de-f81e-4681-ac5c-5e804abe5d9e,401023888,197070,2025,fourth_quarter,2026-01-20T16:10:24-05:00,unclear,0.5,agreed,established,1
738627,7ade8ddf-72b0-4b07-8177-46bf7cb664d1,3867,103709,2025,fourth_quarter,2026-01-20T16:11:53-05:00,unclear,0.95,agreed,new2025_genuine,1
738757,eb1a8364-00b4-42d9-ba7d-a9366df88c24,400552654,69934,2025,fourth_quarter,2026-01-20T16:15:34-05:00,unclear,0.95,agreed,new2025_genuine,1
738919,3027696e-3196-41f8-8232-80281bd1e964,401103897,200355,2025,fourth_quarter,2026-01-20T16:18:47-05:00,relief,0.88,agreed,established,1
739114,e199e24d-c311-426d-9dff-21b502e219c7,401109135,63639,2025,fourth_quarter,2026-01-20T16:24:52-05:00,unclear,0.4,agreed,new2025_genuine,1
739123,b8bdc7e6-1aa4-4d45-ba4d-bef7548aaa22,20697,126907,2025,fourth_quarter,2026-01-20T16:25:13-05:00,relief,0.9,agreed,new2025_incumbent,1
739151,2af924bd-df45-4ac8-993b-b56e1202e994,401109278,66063,2025,fourth_quarter,2026-01-20T16:26:45-05:00,relief,0.88,agreed,new2025_genuine,1
739188,ab868352-568e-41bd-872d-a052d1054c0f,7805,110917,2025,fourth_quarter,2026-01-20T16:28:13-05:00,monitoring,0.95,agreed,established,1
